rank,stock_id,name,close,vol_ratio,daily_return_pct,ma28_bias_pct,turnover_億,rsi14,inst_consec_days,yoy_revenue_pct,foreign_today,trust_today,foreign_3d,trust_3d,is_strong_confirm,is_early_breakout,total_score,early_score,composite_score,reject_reason,early_reject_reason
124,3028,增你強,62.9,1.15,-1.87,15.9,6.98,66.8,0,125.2,-1280294.0,0.0,172214.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
125,3026,禾伸堂,223.0,0.25,-2.83,59.06,8.07,82.6,0,0.1,-680662.0,-2000.0,-1901184.0,-5000.0,False,False,0.0,0.0,0.0,未通過,未通過
126,3023,信邦,268.5,1.02,0.19,6.04,3.49,58.3,7,7.5,811008.0,-364000.0,1355044.0,-574000.0,False,False,0.0,0.0,0.0,未通過,未通過
127,3019,亞光,127.0,1.61,-3.05,-0.75,6.05,46.9,0,12.3,-1673000.0,0.0,-1848412.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
128,3017,奇鋐,2325.0,0.9,0.65,14.85,76.06,64.7,3,111.7,-416747.0,170174.0,-671210.0,243104.0,False,False,0.0,0.0,0.0,未通過,未通過
129,3010,華立,135.0,0.52,0.0,6.11,1.34,61.4,1,23.7,298828.0,-46001.0,116883.0,-49002.0,False,False,0.0,0.0,0.0,未通過,未通過
130,3008,大立光,2820.0,2.05,5.62,21.5,120.31,76.3,0,10.8,-192057.0,-110015.0,966428.0,-285264.0,False,False,0.0,0.0,0.0,未通過,未通過
131,2731,雄獅,160.0,0.78,-0.93,-3.46,1.91,43.3,0,10.9,-443000.0,0.0,-2137891.0,-1000.0,False,False,0.0,0.0,0.0,未通過,未通過
132,3006,晶豪科,156.0,0.83,-2.8,-5.88,19.9,46.7,0,188.1,-744536.0,-11000.0,-297346.0,-48000.0,False,False,0.0,0.0,0.0,未通過,未通過
133,3062,建漢,30.7,0.54,-2.38,14.07,4.15,59.3,1,30.9,1459350.0,0.0,1238465.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
134,3031,佰鴻,32.35,0.93,4.02,38.46,5.84,80.2,0,22.7,-264000.0,0.0,-3015000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
135,3036,文曄,229.5,1.07,0.88,-0.53,15.57,56.1,5,118.9,3650967.0,-3520349.0,8365996.0,-7924391.0,False,False,0.0,0.0,0.0,未通過,未通過
136,3037,欣興,618.0,0.27,3.52,18.02,49.59,63.1,2,23.3,3579485.0,-1385834.0,-25651567.0,27785166.0,False,False,0.0,0.0,0.0,未通過,未通過
137,3035,智原,149.5,1.59,-2.29,-1.03,5.36,47.5,6,-69.4,465105.0,0.0,628505.0,-1611.0,False,False,0.0,0.0,0.0,未通過,未通過
138,3034,聯詠,405.0,1.49,1.63,4.99,18.3,60.2,2,-9.6,1246502.0,-125680.0,1627809.0,-291318.0,False,False,0.0,0.0,0.0,未通過,未通過
139,3376,新日興,192.0,1.56,-3.27,-6.28,16.15,42.8,4,-9.6,145775.0,1000.0,-2767471.0,37000.0,False,False,0.0,0.0,0.0,未通過,未通過
140,3406,玉晶光,509.0,1.42,-1.74,14.27,18.03,70.6,0,14.3,-454159.0,-21000.0,1326826.0,560000.0,False,False,0.0,0.0,0.0,未通過,未通過
141,3413,京鼎,315.0,0.7,-2.17,3.18,6.35,55.9,0,26.8,-53991.0,-9000.0,692047.0,48000.0,False,False,0.0,0.0,0.0,未通過,未通過
142,3443,創意,3070.0,1.12,0.66,24.12,118.37,69.9,4,33.5,-147231.0,209421.0,88118.0,408853.0,False,False,0.0,0.0,0.0,未通過,未通過
143,3450,聯鈞,345.5,0.95,9.86,24.91,85.5,70.4,4,-25.6,2611897.0,0.0,6059275.0,793000.0,False,False,0.0,0.0,0.0,未通過,未通過
144,3481,群創,27.6,1.18,1.28,3.63,135.91,57.3,3,33.1,96176975.0,-299687.0,197425229.0,856145.0,False,False,0.0,0.0,0.0,未通過,未通過
145,3532,台勝科,193.5,1.51,8.1,37.6,21.76,74.1,6,15.8,1066565.0,845000.0,3291276.0,1676000.0,False,False,0.0,0.0,0.0,未通過,未通過
146,3533,嘉澤,2375.0,1.48,6.74,19.29,42.05,66.4,1,23.4,-23279.0,107648.0,90380.0,-127455.0,False,False,0.0,0.0,0.0,未通過,未通過
147,3535,晶彩科,129.0,0.3,-0.39,4.57,5.03,57.6,1,-9.3,13000.0,0.0,-2958461.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
148,3090,日電貿,107.0,1.24,0.47,12.45,13.05,66.6,5,34.1,1006000.0,-13911.0,4280157.0,-43820.0,False,False,0.0,0.0,0.0,未通過,未通過
149,3138,耀登,176.5,0.87,0.0,-0.65,5.75,49.9,0,32.1,-148689.0,0.0,178184.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
150,3149,正達,42.0,0.91,-2.33,-7.02,1.89,42.5,0,-25.1,-331000.0,0.0,544543.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
151,3167,大量,701.0,0.63,4.32,70.36,5.01,82.2,0,146.8,-39990.0,-2000.0,78269.0,-79000.0,False,False,0.0,0.0,0.0,未通過,未通過
152,3189,景碩,383.5,1.23,3.37,12.76,162.24,61.1,3,25.1,3957203.0,-761467.0,7961738.0,-3292665.0,False,False,0.0,0.0,0.0,未通過,未通過
153,3042,晶技,130.5,0.75,-2.25,33.16,26.94,82.7,1,2.7,3732894.0,-1091000.0,1525013.0,-1262000.0,False,False,0.0,0.0,0.0,未通過,未通過
154,3045,台灣大,110.0,1.08,0.0,1.12,8.32,62.8,16,5.8,3623123.0,-477615.0,12276108.0,-1229677.0,False,False,0.0,0.0,0.0,未通過,未通過
155,3661,世芯-KY,3210.0,0.96,0.31,4.6,60.46,55.6,7,-46.6,362363.0,58073.0,1041408.0,135500.0,False,False,0.0,0.0,0.0,未通過,未通過
156,3653,健策,4155.0,0.99,3.88,10.12,48.6,61.4,1,18.9,-30197.0,33640.0,-269702.0,37521.0,False,False,0.0,0.0,0.0,未通過,未通過
157,3673,TPK-KY,66.5,1.13,9.92,46.34,9.91,83.7,3,23.6,2576000.0,0.0,4931212.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
158,3665,貿聯-KY,2350.0,0.91,2.4,27.06,58.23,77.4,3,22.2,-278545.0,148671.0,-906078.0,622265.0,False,False,0.0,0.0,0.0,未通過,未通過
159,3706,神達,82.0,0.96,-0.49,2.33,10.85,55.4,0,43.2,-25362.0,-6000.0,42211.0,4000.0,False,False,0.0,0.0,0.0,未通過,未通過
160,3711,日月光投控,446.5,1.35,5.31,24.53,138.15,73.4,3,14.6,1348937.0,298353.0,-1748879.0,385760.0,False,False,0.0,0.0,0.0,未通過,未通過
161,3714,富采,69.1,0.18,9.86,42.78,5.22,73.6,0,-6.5,-756010.0,0.0,7476241.0,7000.0,False,False,0.0,0.0,0.0,未通過,未通過
162,3702,大聯大,97.5,1.12,1.04,12.35,25.83,72.1,7,28.6,8536420.0,-5311000.0,20930961.0,-13905000.0,False,False,0.0,0.0,0.0,未通過,未通過
163,3715,定穎投控,185.5,1.18,-0.54,7.13,52.48,55.9,0,41.9,-3734392.0,0.0,-7813473.0,-197000.0,False,False,0.0,0.0,0.0,未通過,未通過
164,4566,時碩工業,70.4,0.63,-3.03,18.08,2.11,66.7,2,12.6,272000.0,0.0,-190000.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
165,4576,大銀微系統,193.5,1.01,0.52,43.24,19.75,84.9,1,49.5,461990.0,0.0,894516.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
166,4720,德淵,22.15,1.56,7.79,25.99,3.24,73.1,0,25.2,-422000.0,-2005.0,-837700.0,-3007.0,False,False,0.0,0.0,0.0,未通過,未通過
167,4722,國精化,182.0,1.36,-0.55,3.95,6.68,55.3,0,-10.7,-200002.0,-1000.0,464997.0,-10000.0,False,False,0.0,0.0,0.0,未通過,未通過
168,4739,康普,87.4,0.83,-1.69,9.23,3.48,61.5,0,103.6,-2000.0,-4000.0,951550.0,-8000.0,False,False,0.0,0.0,0.0,未通過,未通過
169,4763,材料-KY,46.1,1.53,9.89,5.28,4.14,57.2,2,-35.6,839000.0,-341342.0,1100441.0,-1016684.0,False,False,0.0,0.0,0.0,未通過,未通過
170,4766,南寶,349.0,0.84,-2.24,6.75,5.57,58.1,0,17.4,-641660.0,-36000.0,-920538.0,-9699.0,False,False,0.0,0.0,0.0,未通過,未通過
171,4904,遠傳,95.3,1.09,1.06,2.44,6.68,59.1,7,3.6,1576180.0,2000.0,2876693.0,-1565787.0,False,False,0.0,0.0,0.0,未通過,未通過
172,4906,正文,39.55,0.69,0.64,17.7,16.49,63.2,1,-39.8,337350.0,-33161.0,-5808330.0,-67317.0,False,False,0.0,0.0,0.0,未通過,未通過
173,4919,新唐,107.0,1.59,-3.17,15.66,44.43,62.3,1,-6.1,-2593350.0,2000.0,3304820.0,1000.0,False,False,0.0,0.0,0.0,未通過,未通過
174,4927,泰鼎-KY,47.75,0.96,-5.82,8.15,11.71,58.6,0,-10.7,-5824965.0,0.0,2839115.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
175,4938,和碩,78.8,1.01,0.38,2.79,8.7,56.1,2,-0.8,1718416.0,-378534.0,-1833687.0,-1085067.0,False,False,0.0,0.0,0.0,未通過,未通過
176,4949,有成精密,89.0,1.0,-3.58,32.23,8.78,71.3,0,42.2,-1197010.0,0.0,-2384779.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
177,4956,光鋐,45.95,0.45,9.93,39.41,2.85,78.3,3,12.6,392000.0,0.0,3077001.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
178,4958,臻鼎-KY,251.5,0.72,0.0,18.96,59.22,64.0,1,7.2,236997.0,-572531.0,-11632503.0,-713748.0,False,False,0.0,0.0,0.0,未通過,未通過
179,4960,誠美材,28.05,1.18,10.0,21.78,9.18,67.2,1,-23.9,5079500.0,0.0,2294600.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
180,3563,牧德,921.0,0.87,1.21,22.22,23.74,72.4,1,11.1,186534.0,0.0,-628222.0,30000.0,False,False,0.0,0.0,0.0,未通過,未通過
181,3576,聯合再生,16.9,1.44,9.74,-22.29,7.39,40.4,5,-41.4,10114000.0,0.0,17436535.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
182,3583,辛耘,700.0,0.38,2.49,47.62,13.15,82.2,1,6.1,-135737.0,278918.0,-223158.0,319918.0,False,False,0.0,0.0,0.0,未通過,未通過
183,3596,智易,176.0,1.33,2.62,-4.26,3.79,48.2,3,1.6,965139.0,1000.0,1216239.0,3000.0,False,False,0.0,0.0,0.0,未通過,未通過
184,3645,達邁,93.5,1.31,5.17,20.08,23.96,70.3,0,23.8,-173219.0,0.0,3249631.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
185,3231,緯創,133.0,1.07,-2.56,2.46,53.14,53.6,0,117.7,-1547988.0,-728363.0,15291233.0,-2835806.0,False,False,0.0,0.0,0.0,未通過,未通過
186,3305,昇貿,119.0,0.94,-0.42,11.62,10.12,62.1,1,72.7,292300.0,0.0,-1535746.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
187,5284,jpp-KY,325.5,1.06,6.55,15.94,9.66,66.3,1,47.5,1166010.0,0.0,801050.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
188,5269,祥碩,1175.0,1.03,-1.26,0.27,10.58,51.6,1,39.9,-143261.0,8000.0,-9753.0,6730.0,False,False,0.0,0.0,0.0,未通過,未通過
189,5243,乙盛-KY,123.5,0.51,-2.76,45.19,3.67,80.9,0,-3.2,-132158.0,0.0,-60922.0,-1000.0,False,False,0.0,0.0,0.0,未通過,未通過
190,5234,達興材料,420.0,1.35,4.35,10.76,6.7,63.7,2,5.5,359930.0,-1000.0,406944.0,-100000.0,False,False,0.0,0.0,0.0,未通過,未通過
191,4989,榮科,98.3,0.43,9.96,38.92,18.39,79.6,2,54.0,3618900.0,0.0,6622377.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
192,4977,眾達-KY,195.0,1.06,3.45,6.41,26.75,56.8,1,-19.4,978074.0,0.0,-2254321.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
193,4967,十銓,216.0,0.73,-2.26,-1.26,11.49,48.4,0,120.5,-657005.0,-1000.0,-480359.0,-10000.0,False,False,0.0,0.0,0.0,未通過,未通過
194,5871,中租-KY,116.5,1.41,3.1,9.08,14.19,68.0,3,-2.9,6210464.0,-357424.0,12112604.0,-953759.0,False,False,0.0,0.0,0.0,未通過,未通過
195,6176,瑞儀,89.7,0.91,1.36,-4.3,3.38,34.2,1,-3.7,532000.0,-202001.0,-66920.0,-471545.0,False,False,0.0,0.0,0.0,未通過,未通過
196,6191,精成科,102.0,1.16,-2.39,6.73,13.87,55.7,2,78.2,-2997337.0,98000.0,-951630.0,-1353000.0,False,False,0.0,0.0,0.0,未通過,未通過
197,6196,帆宣,353.0,1.15,6.65,21.15,16.64,71.7,9,17.5,233790.0,-3783.0,1465494.0,-15783.0,False,False,0.0,0.0,0.0,未通過,未通過
198,6197,佳必琪,180.0,1.09,0.28,4.33,5.93,57.9,1,12.3,455000.0,0.0,-745421.0,-160000.0,False,False,0.0,0.0,0.0,未通過,未通過
199,6205,詮欣,69.0,1.42,0.73,22.42,3.42,69.3,1,-16.7,338000.0,-1000.0,506000.0,-8000.0,False,False,0.0,0.0,0.0,未通過,未通過
200,5469,瀚宇博,90.4,0.65,-2.16,5.76,3.15,55.8,0,47.4,-433999.0,-292000.0,-1955156.0,-449000.0,False,False,0.0,0.0,0.0,未通過,未通過
201,5388,中磊,82.5,0.32,0.98,4.42,2.86,55.2,1,86.5,545600.0,-200000.0,-476345.0,-14000.0,False,False,0.0,0.0,0.0,未通過,未通過
202,5434,崇越,412.0,0.73,2.74,21.34,4.8,76.6,4,30.6,531041.0,-6000.0,1492009.0,14651.0,False,False,0.0,0.0,0.0,未通過,未通過
203,6215,和椿,105.0,1.17,-1.41,1.74,2.68,52.8,0,48.6,-129000.0,0.0,-381500.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
204,6213,聯茂,229.5,1.58,2.46,44.06,123.57,76.0,0,13.8,-3185172.0,-11000.0,170436.0,-45000.0,False,False,0.0,0.0,0.0,未通過,未通過
205,6257,矽格,179.0,0.89,-1.65,23.33,31.64,73.4,1,16.7,1902190.0,-732000.0,5936.0,-860123.0,False,False,0.0,0.0,0.0,未通過,未通過
206,6239,力成,210.0,1.02,-3.45,2.33,33.33,50.2,0,35.2,-2075420.0,-1360402.0,-17700147.0,-2689587.0,False,False,0.0,0.0,0.0,未通過,未通過
207,6278,台表科,137.0,2.08,9.6,36.39,44.13,86.8,2,-2.6,3899049.0,-3903704.0,9233453.0,-6659407.0,False,False,0.0,0.0,0.0,未通過,未通過
208,6285,啟碁,243.0,1.11,8.48,31.63,123.18,68.0,2,3.8,12518125.0,877000.0,3794102.0,698000.0,False,False,0.0,0.0,0.0,未通過,未通過
209,6409,旭隼,801.0,1.52,9.88,4.54,11.93,54.9,2,-22.0,142589.0,-4000.0,202252.0,-4632.0,False,False,0.0,0.0,0.0,未通過,未通過
210,6414,樺漢,294.5,0.84,0.17,7.25,3.73,65.3,5,19.2,358650.0,-40000.0,1796253.0,12000.0,False,False,0.0,0.0,0.0,未通過,未通過
211,6415,矽力*-KY,275.0,0.77,2.04,-0.32,9.52,49.1,1,12.0,1006962.0,-217580.0,-263410.0,-537580.0,False,False,0.0,0.0,0.0,未通過,未通過
212,6426,統新,197.5,0.86,-0.75,23.88,8.36,61.5,0,70.0,-296655.0,0.0,-278960.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
213,6438,迅得,176.0,0.52,-2.22,6.51,3.78,58.1,0,15.7,-27500.0,0.0,-98546.0,109000.0,False,False,0.0,0.0,0.0,未通過,未通過
214,6442,光聖,2090.0,1.2,0.72,6.46,103.9,53.1,1,75.6,199900.0,-317705.0,-1178259.0,-640705.0,False,False,0.0,0.0,0.0,未通過,未通過
215,6443,元晶,40.7,0.63,10.0,-9.19,7.41,47.5,7,-63.7,2224109.0,0.0,8119035.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
216,6209,今國光,61.3,0.9,-2.39,13.07,3.72,61.3,0,75.6,-61000.0,-2000.0,616065.0,-18000.0,False,False,0.0,0.0,0.0,未通過,未通過
217,6139,亞翔,629.0,0.75,-0.94,10.61,38.08,59.6,2,47.5,302503.0,-36000.0,672857.0,-1616000.0,False,False,0.0,0.0,0.0,未通過,未通過
218,6005,群益證,28.1,1.22,0.54,-0.44,4.37,48.5,0,53.3,-4248577.0,-871477.0,-19723424.0,-199217.0,False,False,0.0,0.0,0.0,未通過,未通過
219,6505,台塑化,54.4,0.76,-3.2,-4.05,7.49,48.0,4,7.8,646326.0,-67993.0,13615902.0,-645218.0,False,False,0.0,0.0,0.0,未通過,未通過
220,6456,GIS-KY,70.1,3.46,9.87,18.06,25.6,68.1,1,-15.2,4110000.0,0.0,3185956.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
221,6451,訊芯-KY,456.0,0.13,-4.2,52.39,4.22,74.5,1,-25.4,52980.0,-412.0,-1122263.0,3588.0,False,False,0.0,0.0,0.0,未通過,未通過
222,6515,穎崴,9065.0,1.09,7.02,26.68,30.86,70.9,4,69.2,112695.0,28465.0,69172.0,172350.0,False,False,0.0,0.0,0.0,未通過,未通過
223,6672,騰輝電子-KY,155.5,1.03,2.98,28.58,12.51,75.2,1,32.7,1018001.0,0.0,-1225736.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
224,6691,洋基工程,638.0,0.78,0.63,5.11,4.21,59.8,2,112.7,176382.0,-10000.0,454682.0,-38000.0,False,False,0.0,0.0,0.0,未通過,未通過
225,6669,緯穎,3720.0,1.08,-0.93,-0.63,64.66,52.0,2,13.9,-217710.0,10166.0,-167734.0,131751.0,False,False,0.0,0.0,0.0,未通過,未通過
226,6531,愛普*,591.0,1.21,-2.48,17.9,64.94,65.8,0,112.6,-491928.0,-10000.0,742124.0,194264.0,False,False,0.0,0.0,0.0,未通過,未通過
227,6781,AES-KY,983.0,0.8,0.72,-3.37,8.41,43.3,1,25.6,119211.0,-32000.0,173629.0,-60000.0,False,False,0.0,0.0,0.0,未通過,未通過
228,6789,采鈺,410.0,1.58,0.74,20.54,58.31,71.0,2,6.2,-1288503.0,133614.0,-809343.0,136614.0,False,False,0.0,0.0,0.0,未通過,未通過
229,6805,富世達,1825.0,0.97,5.49,-0.42,39.37,51.6,4,95.0,334076.0,-240139.0,574690.0,-1067440.0,False,False,0.0,0.0,0.0,未通過,未通過
230,6830,汎銓,793.0,0.78,-0.88,60.75,3.31,84.1,5,22.9,11550.0,0.0,36550.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
231,6854,錼創科技-KY創,157.5,1.03,0.32,11.28,1.87,63.0,3,-29.8,5000.0,0.0,486750.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
232,6933,AMAX-KY,186.0,0.75,1.36,31.83,1.94,70.7,0,-13.7,-84000.0,0.0,-51050.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
233,6715,嘉基,430.0,0.7,9.97,32.48,7.17,67.7,2,9.6,39241.0,59000.0,-845000.0,722000.0,False,False,0.0,0.0,0.0,未通過,未通過
234,6770,力積電,53.2,0.87,-2.56,-13.65,55.26,40.0,0,28.3,-15919416.0,-13000.0,-32205913.0,-254000.0,False,False,0.0,0.0,0.0,未通過,未通過
235,6949,沛爾生醫-創,775.0,1.16,-0.9,30.04,3.81,77.4,4,74.5,47973.0,0.0,328573.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
236,6937,天虹,308.0,0.84,-1.6,16.25,4.17,67.2,0,26.6,-5000.0,-1000.0,-223000.0,-9000.0,False,False,0.0,0.0,0.0,未通過,未通過
237,8033,雷虎,137.0,1.43,0.0,-3.02,5.93,46.3,3,5.3,227310.0,0.0,1202430.0,0.0,False,False,0.0,0.0,0.0,未通過,未通過
238,8021,尖點,340.0,0.23,-2.86,29.89,13.15,69.8,1,51.4,24051.0,-872393.0,-1102154.0,-978393.0,False,False,0.0,0.0,0.0,未通過,未通過
239,8039,台虹,134.0,0.88,-2.19,13.59,30.38,65.3,0,10.5,-2559212.0,0.0,-4767069.0,4000.0,False,False,0.0,0.0,0.0,未通過,未通過
240,8046,南電,656.0,1.03,1.55,18.45,118.65,64.8,2,39.0,265339.0,88103.0,-1333602.0,213103.0,False,False,0.0,0.0,0.0,未通過,未通過
241,8110,華東,49.25,0.8,-0.61,-7.38,3.27,41.8,0,11.6,-978249.0,-6000.0,859151.0,-41000.0,False,False,0.0,0.0,0.0,未通過,未通過
242,8028,昇陽半導體,187.0,0.51,-2.35,1.14,14.3,50.6,0,25.6,-1536880.0,-3000.0,-4010188.0,-18000.0,False,False,0.0,0.0,0.0,未通過,未通過
243,8112,至上,83.4,0.87,1.21,2.42,12.17,55.0,4,191.7,1143000.0,667883.0,1654074.0,622767.0,False,False,0.0,0.0,0.0,未通過,未通過
244,8261,富鼎,109.0,0.93,-1.8,3.77,2.26,58.5,1,10.9,269198.0,-3000.0,663283.0,-3000.0,False,False,0.0,0.0,0.0,未通過,未通過
245,8271,宇瞻,159.5,0.76,0.0,2.2,10.43,54.4,0,292.7,-675000.0,-2000.0,-2981950.0,-12000.0,False,False,0.0,0.0,0.0,未通過,未通過
246,8438,昶昕,88.1,0.49,2.68,24.41,1.83,70.5,1,20.7,313000.0,0.0,-566662.0,-5000.0,False,False,0.0,0.0,0.0,未通過,未通過
247,8464,億豐,357.0,1.52,-5.31,-2.49,4.94,46.5,0,9.1,-420592.0,-16681.0,-141454.0,-16362.0,False,False,0.0,0.0,0.0,未通過,未通過
248,8996,高力,1100.0,0.35,-1.35,22.46,16.32,67.5,0,205.3,-166611.0,-15000.0,440874.0,292000.0,False,False,0.0,0.0,0.0,未通過,未通過
249,9904,寶成,28.05,0.65,0.0,-2.88,2.13,37.8,0,-11.1,-1059585.0,-1584556.0,-8957481.0,-2793109.0,False,False,0.0,0.0,0.0,未通過,未通過
250,9939,宏全,111.5,1.06,1.36,-5.41,3.42,36.9,3,-4.0,1486060.0,-43000.0,3025374.0,-38000.0,False,False,0.0,0.0,0.0,未通過,未通過
